DATE,CHF1MTD156N,CHF3MTD156N,EUR1MTD156N,EUR3MTD156N,GBP1MTD156N,GBP3MTD156N,JPY1MTD156N,JPY3MTD156N,USD1MTD156N,USD3MTD156N
2016-10-20,-0.7944,-0.724,-0.38,-0.32357,0.2635,0.402,-0.02229,-0.0085,0.524,0.88178
2016-10-21,-0.7924,-0.724,-0.38,-0.32286,0.26338,0.40175,-0.02586,-0.00907,0.534,0.88178
2016-10-24,-0.7884,-0.724,-0.38,-0.32286,0.2625,0.40125,-0.01871,-0.00871,0.534,0.88372
2016-10-25,-0.7854,-0.726,-0.38,-0.32286,0.26313,0.40125,-0.02443,-0.01386,0.53589,0.88567
2016-10-26,-0.7854,-0.728,-0.38,-0.32357,0.26375,0.40238,-0.02329,-0.02414,0.53478,0.89039
2016-10-27,-0.7874,-0.73,-0.37943,-0.31929,0.2675,0.40488,-0.024,-0.017,0.53433,0.88733
2016-10-28,-0.7854,-0.73,-0.37943,-0.31929,0.26625,0.40488,-0.03129,-0.017,0.53267,0.88594
2016-10-31,-0.7854,-0.73,-0.38014,-0.32071,0.265,0.40375,-0.04214,-0.02586,0.53378,0.88428
2016-11-01,-0.7854,-0.73,-0.38029,-0.32214,0.26563,0.40219,-0.02857,-0.01443,0.53044,0.88094
2016-11-02,-0.7944,-0.7312,-0.38029,-0.32357,0.26563,0.39938,-0.03357,-0.04714,0.532,0.87567
2016-11-03,-0.7944,-0.7292,-0.38029,-0.32286,0.26563,0.399,-0.04,-0.04086,0.53256,0.88094
2016-11-04,-0.7894,-0.7292,-0.38029,-0.32286,0.26563,0.40644,-0.04914,-0.05057,0.53533,0.88261
2016-11-07,-0.7884,-0.7312,-0.38029,-0.32214,0.26125,0.40363,-0.05343,-0.05129,0.53533,0.88678
2016-11-08,-0.7884,-0.7392,-0.38243,-0.33143,0.2625,0.40131,-0.07171,-0.06129,0.537,0.88233
2016-11-09,-0.7874,-0.7392,-0.38243,-0.33214,0.26088,0.40306,-0.07243,-0.05357,0.53644,0.8865
2016-11-10,-0.7814,-0.7352,-0.381,-0.33143,0.26588,0.40181,-0.06957,-0.05686,0.53817,0.90206
2016-11-11,-0.7804,-0.7312,-0.38243,-0.33071,0.26675,0.40056,-0.06814,-0.06686,0.53817,0.90567
2016-11-14,-0.7804,-0.7332,-0.37814,-0.33214,0.26438,0.39775,-0.05671,-0.06543,0.54206,0.91122
2016-11-15,-0.7864,-0.7352,-0.37957,-0.33143,0.26675,0.39775,-0.04814,-0.06186,0.55011,0.90622
2016-11-16,-0.7864,-0.7312,-0.37957,-0.32857,0.26675,0.39838,-0.04243,-0.054,0.55456,0.90872
2016-11-17,-0.7874,-0.7312,-0.381,-0.32929,0.26138,0.39769,-0.05029,-0.05329,0.56178,0.91122
2016-11-18,-0.7874,-0.7392,-0.381,-0.32929,0.263,0.39838,-0.051,-0.05371,0.566,0.91622
2016-11-21,-0.7874,-0.744,-0.381,-0.32714,0.2605,0.39838,-0.076,-0.06614,0.56778,0.91983
2016-11-22,-0.7874,-0.7454,-0.381,-0.33071,0.26175,0.39838,-0.06457,-0.06257,0.58422,0.92483
2016-11-23,-0.7874,-0.7464,-0.381,-0.33071,0.26175,0.39838,-0.07057,-0.06371,0.592,0.93011
2016-11-24,-0.7874,-0.7464,-0.381,-0.32929,0.26113,0.39838,-0.07029,-0.06729,0.60256,0.93706
2016-11-25,-0.7874,-0.7464,-0.381,-0.33071,0.26088,0.39088,-0.07314,-0.07386,0.60589,0.93733
2016-11-28,-0.7896,-0.7464,-0.381,-0.33143,0.26075,0.38775,-0.08257,-0.076,0.60561,0.93511
2016-11-29,-0.7988,-0.749,-0.37957,-0.32643,0.25825,0.38588,-0.114,-0.07514,0.61672,0.93067
2016-11-30,-0.8178,-0.749,-0.37957,-0.325,0.26075,0.38463,-0.10971,-0.06743,0.62367,0.93417
2016-12-01,-0.8278,-0.75,-0.38571,-0.33357,0.25513,0.3845,-0.09829,-0.05914,0.6345,0.94167
2016-12-02,-0.8358,-0.747,-0.38643,-0.33357,0.25938,0.38375,-0.10971,-0.05629,0.64667,0.94639
2016-12-05,-0.8298,-0.7464,-0.38643,-0.33429,0.26125,0.38363,-0.10543,-0.06129,0.65194,0.94806
2016-12-06,-0.8198,-0.7402,-0.38643,-0.33714,0.26188,0.38225,-0.11257,-0.05771,0.64889,0.95083
2016-12-07,-0.8198,-0.74,-0.38571,-0.33714,0.25938,0.37938,-0.12257,-0.06271,0.65417,0.95083
2016-12-08,-0.8078,-0.7358,-0.38429,-0.33429,0.26,0.37688,-0.12186,-0.05986,0.66389,0.95306
2016-12-09,-0.8178,-0.7372,-0.38286,-0.33357,0.25888,0.37688,-0.10786,-0.05129,0.68,0.9565
2016-12-12,-0.8188,-0.7372,-0.38286,-0.33357,0.25638,0.37563,-0.12214,-0.06129,0.69472,0.95872
2016-12-13,-0.8168,-0.7372,-0.38286,-0.33429,0.26238,0.37688,-0.12071,-0.05771,0.70389,0.96344
2016-12-14,-0.8208,-0.7374,-0.38286,-0.33071,0.26238,0.37563,-0.10929,-0.04843,0.70728,0.97039
2016-12-15,-0.8268,-0.7358,-0.38286,-0.33,0.2605,0.37313,-0.11257,-0.03414,0.73622,0.99317
2016-12-16,-0.8284,-0.7388,-0.38286,-0.32929,0.2605,0.373,-0.08114,-0.03057,0.739,0.99733
2016-12-19,-0.8204,-0.7388,-0.38143,-0.33071,0.26175,0.37063,-0.04186,-0.01414,0.744,0.99428
2016-12-20,-0.8184,-0.7388,-0.38,-0.33071,0.25488,0.36525,-0.05257,-0.01057,0.749,0.99622
2016-12-21,-0.8224,-0.7388,-0.38,-0.33357,0.25356,0.36213,-0.039,-0.00479,0.755,0.99761
2016-12-22,-0.797,-0.7322,-0.38,-0.335,0.26013,0.36338,-0.03357,-0.00693,0.75611,0.99706
2016-12-23,-0.803,-0.7312,-0.38,-0.33357,0.25825,0.36213,-0.035,-0.00979,0.76111,0.99706
2016-12-26,.,.,.,.,.,.,.,.,.,.
2016-12-27,.,.,.,.,.,.,.,.,.,.
2016-12-28,-0.8098,-0.7332,-0.37643,-0.33571,0.25825,0.36713,-0.037,-0.01729,0.77,0.99817
2016-12-29,-0.799,-0.7292,-0.37786,-0.33571,0.25763,0.36675,-0.03086,-0.02586,0.77111,0.99789
2016-12-30,-0.799,-0.7292,-0.37786,-0.33643,0.25575,0.36663,-0.08086,-0.04657,0.77167,0.99789
2017-01-02,.,.,.,.,.,.,.,.,.,.
2017-01-03,-0.785,-0.7272,-0.37929,-0.33571,0.25813,0.37025,-0.06443,-0.02943,0.77333,0.99872
2017-01-04,-0.7888,-0.7272,-0.37929,-0.33857,0.25781,0.37225,-0.05014,-0.02586,0.76556,1.00511
2017-01-05,-0.7888,-0.7272,-0.37929,-0.33857,0.25794,0.37288,-0.043,-0.02586,0.76556,1.00928
2017-01-06,-0.7888,-0.7292,-0.37929,-0.34143,0.25844,0.3695,-0.05229,-0.037,0.76333,1.01011
2017-01-09,-0.7888,-0.7292,-0.38071,-0.34071,0.25844,0.36888,-0.05586,-0.03343,0.76333,1.01483
2017-01-10,-0.7868,-0.7272,-0.38071,-0.34071,0.26094,0.36138,-0.05086,-0.02843,0.765,1.01789
2017-01-11,-0.7868,-0.7252,-0.38071,-0.34071,0.26156,0.36013,-0.04157,-0.027,0.76722,1.02178
2017-01-12,-0.7868,-0.7252,-0.38071,-0.34143,0.26375,0.3585,-0.03871,-0.02771,0.76722,1.02178
2017-01-13,-0.787,-0.7272,-0.38071,-0.34143,0.26444,0.3585,-0.04086,-0.03271,0.76833,1.02317
2017-01-16,-0.789,-0.7272,-0.38214,-0.34286,0.26256,0.35663,-0.02971,-0.02414,0.76778,1.02372
2017-01-17,-0.7892,-0.7294,-0.38214,-0.34071,0.26219,0.35663,-0.024,-0.02486,0.76944,1.02483
2017-01-18,-0.7892,-0.7294,-0.38214,-0.34071,0.26219,0.3565,-0.02829,-0.02314,0.77667,1.03011
2017-01-19,-0.7892,-0.7294,-0.38286,-0.34071,0.26094,0.35525,-0.02643,-0.021,0.77639,1.04122
2017-01-20,-0.7882,-0.7294,-0.38286,-0.34071,0.26219,0.35963,-0.025,-0.01671,0.77528,1.04344
2017-01-23,-0.7882,-0.7294,-0.38286,-0.34071,0.26519,0.36119,-0.02643,-0.02386,0.77111,1.03789
2017-01-24,-0.7872,-0.7294,-0.38286,-0.34071,0.26494,0.36338,-0.00571,-0.00957,0.77333,1.03178
2017-01-25,-0.7872,-0.7294,-0.384,-0.34357,0.26494,0.36463,-0.01214,-0.01386,0.77611,1.03733
2017-01-26,-0.7872,-0.7274,-0.384,-0.34357,0.26419,0.36338,-0.01357,-0.01671,0.77611,1.039
2017-01-27,-0.7882,-0.7274,-0.38471,-0.345,0.26319,0.35713,-0.01286,-0.02529,0.77833,1.039
2017-01-30,-0.7884,-0.7296,-0.38471,-0.345,0.26156,0.35713,-0.01214,-0.00671,0.78,1.034
2017-01-31,-0.7884,-0.7286,-0.38329,-0.34357,0.26094,0.35588,-0.01357,-0.00957,0.77944,1.03456
2017-02-01,-0.7886,-0.7286,-0.38329,-0.34357,0.26219,0.35588,-0.00536,-0.00243,0.78,1.03456
2017-02-02,-0.7886,-0.7286,-0.38329,-0.34386,0.26069,0.35463,-0.00364,0.01129,0.77667,1.03372
2017-02-03,-0.7884,-0.7262,-0.38329,-0.34386,0.25931,0.35213,-0.00614,0.00414,0.77556,1.034
2017-02-06,-0.7884,-0.7262,-0.38329,-0.34386,0.26281,0.354,-0.00943,0.00271,0.77528,1.03844
2017-02-07,-0.7884,-0.7262,-0.394,-0.34957,0.2675,0.35681,-0.00943,0.01457,0.77278,1.03817
2017-02-08,-0.7884,-0.7256,-0.394,-0.34829,0.268,0.35863,-0.00943,0.01029,0.77167,1.03372
2017-02-09,-0.7894,-0.7256,-0.39114,-0.349,0.26656,0.36113,-0.00586,0.00814,0.77056,1.03372
2017-02-10,-0.7894,-0.7244,-0.39114,-0.349,0.26525,0.36206,-0.003,-0.009,0.77111,1.03622
2017-02-13,-0.7894,-0.7244,-0.394,-0.349,0.26494,0.36206,-0.02243,-0.02486,0.77,1.039
2017-02-14,-0.7894,-0.7244,-0.39443,-0.35043,0.26088,0.35806,-0.00457,-0.00343,0.77,1.03733
2017-02-15,-0.7894,-0.7244,-0.39514,-0.35014,0.26088,0.35806,-0.011,-0.01414,0.77222,1.04178
2017-02-16,-0.7896,-0.7264,-0.39514,-0.35014,0.26338,0.35806,-0.00886,-0.00771,0.78056,1.0565
2017-02-17,-0.7908,-0.7264,-0.38943,-0.35157,0.26275,0.35838,-0.01429,-0.02057,0.77944,1.05233
2017-02-20,-0.7908,-0.7264,-0.39186,-0.35214,0.26281,0.35588,-0.01071,-0.01771,0.77722,1.05011
2017-02-21,-0.7888,-0.7262,-0.39229,-0.35214,0.26163,0.35588,-0.00857,-0.00914,0.77944,1.05344
2017-02-22,-0.7908,-0.7282,-0.39371,-0.35214,0.26238,0.35431,-0.00857,-0.02914,0.77944,1.054
2017-02-23,-0.7942,-0.7282,-0.39514,-0.35071,0.265,0.35431,-0.01414,-0.022,0.77833,1.05233
2017-02-24,-0.7952,-0.7292,-0.39514,-0.35143,0.26506,0.35431,-0.01557,-0.02486,0.78056,1.054
2017-02-27,-0.8048,-0.7272,-0.39514,-0.35214,0.26313,0.35369,-0.05414,-0.00986,0.78444,1.05456
2017-02-28,-0.8008,-0.7262,-0.39514,-0.35286,0.26038,0.3565,-0.05471,-0.01043,0.78889,1.064
2017-03-01,-0.8038,-0.726,-0.39429,-0.35643,0.25788,0.35025,-0.05214,-0.01543,0.81056,1.09278
2017-03-02,-0.804,-0.726,-0.39429,-0.355,0.25725,0.354,-0.05229,-0.009,0.83,1.1
2017-03-03,-0.794,-0.724,-0.395,-0.35429,0.25725,0.35556,-0.06171,-0.01214,0.83444,1.10167
2017-03-06,-0.79,-0.723,-0.395,-0.35214,0.26063,0.35619,-0.05171,-0.00786,0.84667,1.10622
2017-03-07,-0.79,-0.723,-0.395,-0.35357,0.26038,0.35556,-0.06414,-0.01643,0.85444,1.10622
2017-03-08,-0.79,-0.723,-0.39643,-0.35714,0.25913,0.35206,-0.05986,-0.00643,0.85778,1.109
2017-03-09,-0.79,-0.723,-0.39643,-0.35714,0.25913,0.34675,-0.06271,-0.01071,0.88139,1.11956
2017-03-10,-0.788,-0.723,-0.39357,-0.35429,0.2585,0.34675,-0.06129,-0.01214,0.89056,1.12122
2017-03-13,-0.786,-0.721,-0.39357,-0.35429,0.2585,0.34375,-0.04914,-0.00214,0.91222,1.13122
2017-03-14,-0.794,-0.728,-0.39286,-0.35429,0.259,0.34263,-0.062,-0.01643,0.92833,1.13733
2017-03-15,-0.796,-0.73,-0.39286,-0.35429,0.25881,0.34388,-0.068,-0.01671,0.94278,1.14817
2017-03-16,-0.797,-0.7284,-0.38857,-0.35429,0.25988,0.345,-0.058,-0.01243,0.97833,1.15178
2017-03-17,-0.794,-0.726,-0.38786,-0.35429,0.25638,0.34438,-0.04529,-0.00643,0.97611,1.15178
2017-03-20,-0.792,-0.728,-0.38786,-0.35429,0.25638,0.34181,-0.04886,-0.00571,0.97722,1.15622
2017-03-21,-0.792,-0.728,-0.39357,-0.35571,0.25638,0.34313,-0.04886,0.00357,0.97722,1.15622
2017-03-22,-0.792,-0.728,-0.39786,-0.35571,0.25925,0.34288,-0.04914,0.00543,0.98389,1.15678
2017-03-23,-0.796,-0.73,-0.39786,-0.35571,0.2595,0.34288,0.00729,0.0415,0.98167,1.15289
2017-03-24,-0.7964,-0.7312,-0.39786,-0.35571,0.25988,0.34131,-0.01486,0.01864,0.98278,1.15128
2017-03-27,-0.7944,-0.7312,-0.39786,-0.35571,0.25738,0.34475,-0.02914,0.01293,0.98222,1.15189
2017-03-28,-0.7904,-0.7324,-0.39786,-0.35786,0.25738,0.34163,-0.01271,0.02079,0.98222,1.15222
2017-03-29,-0.789,-0.7302,-0.39786,-0.35786,0.25519,0.34038,0.01157,0.02436,0.98222,1.14678
2017-03-30,-0.7806,-0.7298,-0.39643,-0.35571,0.25669,0.33744,0.00129,0.01364,0.98278,1.14761
2017-03-31,-0.7792,-0.7296,-0.39214,-0.35786,0.25669,0.33744,-0.00386,0.02593,0.98278,1.14956
2017-04-03,-0.7772,-0.7296,-0.395,-0.36071,0.25388,0.33931,-0.00029,0.02164,0.98333,1.14983
2017-04-04,-0.7742,-0.7296,-0.40071,-0.35929,0.25638,0.33531,0.026,0.03521,0.98611,1.14983
2017-04-05,-0.7742,-0.7298,-0.39786,-0.35929,0.25638,0.33619,0.014,0.03521,0.98556,1.15039
2017-04-06,-0.7742,-0.7298,-0.39714,-0.35929,0.25575,0.33881,-0.00029,0.02664,0.98944,1.15539
2017-04-07,-0.774,-0.7298,-0.39714,-0.35786,0.2555,0.33844,-0.00029,0.02829,0.99,1.15761
2017-04-10,-0.774,-0.7328,-0.39857,-0.36071,0.2555,0.33813,-0.01271,0.00886,0.98833,1.15567
2017-04-11,-0.774,-0.7332,-0.39429,-0.36071,0.25538,0.33975,-0.00771,0.01886,0.99,1.15511
2017-04-12,-0.774,-0.7322,-0.39429,-0.36071,0.25563,0.33881,-0.02171,0.01671,0.99389,1.15844
2017-04-13,-0.778,-0.7322,-0.39143,-0.35786,0.25563,0.33931,-0.02393,0.01264,0.99444,1.15844
2017-04-14,.,.,.,.,.,.,.,.,.,.
2017-04-17,.,.,.,.,.,.,.,.,.,.
2017-04-18,-0.778,-0.7322,-0.39214,-0.35929,0.25563,0.33556,-0.01714,0.00979,0.99278,1.15622
2017-04-19,-0.778,-0.7322,-0.39357,-0.36071,0.25688,0.33681,-0.01786,0.008,0.99111,1.15567
2017-04-20,-0.776,-0.7322,-0.39857,-0.36071,0.2545,0.33588,-0.02271,0.0055,0.98833,1.15317
2017-04-21,-0.778,-0.7322,-0.4,-0.36214,0.2545,0.33525,-0.01157,0.01193,0.99056,1.15622
2017-04-24,-0.7764,-0.7322,-0.39571,-0.35857,0.25613,0.334,-0.019,0.01314,0.99111,1.1665
2017-04-25,-0.7762,-0.73,-0.39571,-0.36143,0.25625,0.32875,-0.01507,0.0085,0.99222,1.17039
2017-04-26,-0.7802,-0.73,-0.39643,-0.36071,0.25425,0.3245,-0.01579,0.00386,0.99278,1.17178
2017-04-27,-0.7852,-0.73,-0.4,-0.36071,0.25481,0.324,-0.01364,0.00993,0.995,1.16956
2017-04-28,-0.7918,-0.73,-0.40143,-0.36286,0.25513,0.32525,-0.02121,0.00243,0.995,1.17233
2017-05-01,.,.,.,.,.,.,.,.,.,.
2017-05-02,-0.7898,-0.732,-0.40143,-0.36214,0.25481,0.32369,-0.02314,-0.00043,0.99278,1.17372
2017-05-03,-0.7898,-0.732,-0.40143,-0.36214,0.25388,0.32181,-0.021,0.00071,0.99167,1.17122
2017-05-04,-0.7858,-0.732,-0.40143,-0.36214,0.25531,0.32306,-0.02786,0.00043,0.99278,1.17928
2017-05-05,-0.7858,-0.732,-0.40143,-0.36286,0.25638,0.32119,-0.01886,0.00186,0.99444,1.18039
2017-05-08,-0.7858,-0.732,-0.40286,-0.36429,0.25544,0.31963,-0.02086,-0.001,0.99411,1.18456
2017-05-09,-0.7818,-0.729,-0.40286,-0.36429,0.25419,0.31838,-0.01643,0.00614,0.98856,1.182
2017-05-10,-0.7816,-0.727,-0.40429,-0.36857,0.255,0.31463,-0.01571,0.0015,0.98856,1.18094
2017-05-11,-0.7816,-0.727,-0.40429,-0.36714,0.25481,0.31463,-0.01571,-0.00093,0.98911,1.18178
2017-05-12,-0.7838,-0.727,-0.40429,-0.36643,0.25513,0.314,-0.01821,-0.00593,0.99244,1.17956
2017-05-15,-0.7838,-0.727,-0.40286,-0.36643,0.25513,0.31525,-0.02479,-0.01007,1.00078,1.17944
2017-05-16,-0.7844,-0.727,-0.39714,-0.37071,0.25513,0.31244,-0.01229,-0.00864,0.99911,1.18117
2017-05-17,-0.7854,-0.729,-0.39714,-0.37214,0.25625,0.31119,-0.01807,-0.01121,1.00356,1.17839
2017-05-18,-0.7854,-0.7292,-0.39714,-0.37286,0.25488,0.30681,-0.017,-0.01279,1.00994,1.17172
2017-05-19,-0.7854,-0.7292,-0.40286,-0.37286,0.25263,0.30431,-0.0195,-0.01279,1.01711,1.18644
2017-05-22,-0.7854,-0.7292,-0.40286,-0.36857,0.25263,0.30369,-0.01236,-0.01279,1.02939,1.192
2017-05-23,-0.7824,-0.7292,-0.40286,-0.36929,0.25275,0.30431,-0.01171,-0.01279,1.02356,1.18867
2017-05-24,-0.7824,-0.7292,-0.40286,-0.37,0.25281,0.30244,-0.016,-0.01386,1.03272,1.19761
2017-05-25,-0.7854,-0.7296,-0.39857,-0.36929,0.25281,0.30244,-0.01457,-0.01386,1.04383,1.20039
2017-05-26,-0.7854,-0.7296,-0.39857,-0.36929,0.25263,0.29963,-0.01629,-0.01529,1.04467,1.20178
2017-05-29,.,.,.,.,.,.,.,.,.,.
2017-05-30,-0.7874,-0.7296,-0.40214,-0.36929,0.25225,0.2965,-0.0285,-0.01564,1.0505,1.20178
2017-05-31,-0.7874,-0.7296,-0.40214,-0.37,0.25144,0.29381,-0.03243,-0.01579,1.06033,1.21
2017-06-01,-0.7874,-0.7296,-0.40286,-0.37,0.25231,0.29256,-0.02314,-0.01179,1.07589,1.21806
2017-06-02,-0.7874,-0.7296,-0.40071,-0.37,0.25044,0.29163,-0.02229,-0.0125,1.08617,1.2225
2017-06-05,-0.7874,-0.7296,-0.39929,-0.37,0.24919,0.29288,-0.01986,-0.01107,1.08422,1.21956
2017-06-06,-0.7874,-0.7296,-0.39929,-0.37,0.2495,0.29094,-0.01757,-0.00993,1.08867,1.219
2017-06-07,-0.7876,-0.7296,-0.39929,-0.37,0.25288,0.29019,-0.02257,-0.01064,1.096,1.221
2017-06-08,-0.7876,-0.7296,-0.40429,-0.37071,0.25275,0.28994,-0.03214,-0.01093,1.11711,1.22811
2017-06-09,-0.7876,-0.7306,-0.40429,-0.37214,0.25138,0.28994,-0.03786,-0.01093,1.12711,1.23644
2017-06-12,-0.7876,-0.7306,-0.40357,-0.37143,0.25138,0.28869,-0.03857,-0.01093,1.13933,1.24167
2017-06-13,-0.7878,-0.7306,-0.40286,-0.37143,0.252,0.28994,-0.03464,-0.01093,1.15889,1.24556
2017-06-14,-0.7876,-0.7306,-0.40286,-0.37143,0.252,0.28994,-0.03821,-0.01093,1.17167,1.25033
2017-06-15,-0.7876,-0.7306,-0.40286,-0.37143,0.25131,0.28869,-0.03821,-0.01093,1.20944,1.26744
2017-06-16,-0.7876,-0.7306,-0.40357,-0.37286,0.252,0.29556,-0.0375,-0.01093,1.21222,1.27356
2017-06-19,-0.7884,-0.7306,-0.405,-0.37286,0.25163,0.29681,-0.03607,-0.00807,1.21389,1.28022
2017-06-20,-0.7884,-0.7306,-0.40429,-0.37286,0.25106,0.28706,-0.03064,-0.00229,1.21556,1.28722
2017-06-21,-0.7884,-0.7306,-0.405,-0.37286,0.25169,0.28606,-0.02,0.00243,1.21556,1.28944
2017-06-22,-0.7884,-0.7306,-0.405,-0.37286,0.25231,0.29956,-0.0225,0.001,1.21611,1.29556
2017-06-23,-0.7884,-0.7306,-0.40357,-0.37286,0.25169,0.303,-0.03207,-0.00471,1.22,1.29328
2017-06-26,-0.7884,-0.7302,-0.40286,-0.37286,0.25094,0.30038,-0.02764,-0.00329,1.22211,1.29483
2017-06-27,-0.7884,-0.7302,-0.40143,-0.37286,0.25138,0.30025,-0.02536,-0.00329,1.22378,1.29506
2017-06-28,-0.7864,-0.7302,-0.40071,-0.37286,0.25388,0.29994,-0.01357,0.00729,1.22611,1.29639
2017-06-29,-0.7828,-0.73,-0.40071,-0.372,0.25575,0.30669,-0.014,0.00086,1.22722,1.29861
2017-06-30,-0.7848,-0.73,-0.40071,-0.372,0.25238,0.30669,-0.0205,-0.00014,1.22389,1.29917
2017-07-03,-0.7848,-0.729,-0.40071,-0.372,0.25263,0.30388,-0.01586,0.00057,1.22689,1.30072
2017-07-04,-0.7818,-0.729,-0.39929,-0.37357,0.25394,0.30144,-0.01586,-0.00157,1.22333,1.30211
2017-07-05,-0.7772,-0.7244,-0.39929,-0.375,0.25444,0.30363,-0.01729,-0.00014,1.22333,1.303
2017-07-06,-0.7812,-0.7264,-0.39929,-0.375,0.25169,0.30088,-0.02614,-0.00329,1.22444,1.30411
2017-07-07,-0.7816,-0.7264,-0.39929,-0.375,0.25419,0.29838,-0.01971,-0.00186,1.22633,1.30522
2017-07-10,-0.7816,-0.7264,-0.405,-0.37214,0.2545,0.29656,-0.02986,-0.00614,1.22389,1.30411
2017-07-11,-0.7814,-0.7264,-0.40357,-0.37214,0.25606,0.29713,-0.03414,-0.01293,1.22389,1.3035
2017-07-12,-0.7816,-0.7264,-0.40357,-0.37229,0.253,0.29469,-0.03129,-0.00686,1.22444,1.30389
2017-07-13,-0.782,-0.7286,-0.40071,-0.37229,0.25338,0.29594,-0.02329,-0.00443,1.22556,1.30361
2017-07-14,-0.782,-0.7286,-0.4,-0.37586,0.25138,0.29344,-0.029,-0.00871,1.22611,1.30361
2017-07-17,-0.782,-0.7286,-0.4,-0.37157,0.252,0.29469,-0.02914,-0.00757,1.22833,1.30611
2017-07-18,-0.7842,-0.7286,-0.39929,-0.37614,0.25238,0.28844,-0.03871,-0.01486,1.22778,1.30694
2017-07-19,-0.7842,-0.7286,-0.39786,-0.37643,0.254,0.28844,-0.02836,-0.00971,1.22889,1.30722
2017-07-20,-0.7842,-0.7286,-0.40214,-0.37643,0.25506,0.28806,-0.03221,-0.00629,1.22722,1.3125
2017-07-21,-0.7842,-0.7286,-0.40214,-0.37643,0.25456,0.28838,-0.02643,-0.00743,1.23222,1.31444
2017-07-24,-0.7842,-0.7286,-0.40214,-0.37286,0.25313,0.28931,-0.02643,-0.006,1.23278,1.31389
2017-07-25,-0.7842,-0.7286,-0.39929,-0.37286,0.25419,0.28681,-0.026,-0.00807,1.23278,1.31667
2017-07-26,-0.7842,-0.7286,-0.39857,-0.37786,0.2545,0.28713,-0.03114,-0.01357,1.23333,1.31389
2017-07-27,-0.7844,-0.7286,-0.39786,-0.37729,0.25356,0.28588,-0.03471,-0.01364,1.23389,1.31111
2017-07-28,-0.7834,-0.7256,-0.39786,-0.37729,0.25388,0.28588,-0.028,-0.0135,1.23167,1.31056
2017-07-31,-0.7834,-0.7256,-0.39786,-0.37729,0.25231,0.28613,-0.03443,-0.01579,1.23167,1.31056
2017-08-01,-0.7834,-0.7256,-0.39786,-0.37729,0.25388,0.28544,-0.03014,-0.01421,1.23167,1.31056
2017-08-02,-0.7834,-0.7256,-0.4,-0.37729,0.2545,0.28806,-0.03443,-0.01707,1.23056,1.31278
2017-08-03,-0.7834,-0.7256,-0.40143,-0.373,0.25513,0.29063,-0.02943,-0.01421,1.23056,1.31167
2017-08-04,-0.7834,-0.7256,-0.40143,-0.37271,0.2495,0.27838,-0.03521,-0.0175,1.22889,1.31194
2017-08-07,-0.7792,-0.7256,-0.40143,-0.37271,0.25,0.28213,-0.03879,-0.01821,1.22889,1.31139
2017-08-08,-0.779,-0.7256,-0.40143,-0.37271,0.25013,0.28338,-0.03386,-0.01521,1.23056,1.30944
2017-08-09,-0.7834,-0.7262,-0.40143,-0.37271,0.24956,0.28213,-0.03743,-0.01736,1.22889,1.30917
2017-08-10,-0.7834,-0.7262,-0.40143,-0.37486,0.24731,0.28213,-0.04129,-0.02486,1.22889,1.30911
2017-08-11,-0.7834,-0.7262,-0.40071,-0.37771,0.24963,0.28088,-0.03986,-0.028,1.22667,1.315
2017-08-14,-0.7808,-0.7254,-0.40071,-0.37771,0.2515,0.27963,-0.04236,-0.03643,1.22778,1.31417
2017-08-15,-0.7828,-0.7254,-0.40071,-0.37757,0.25044,0.27963,-0.03393,-0.03357,1.22833,1.31417
2017-08-16,-0.7838,-0.7254,-0.4,-0.37757,0.25144,0.27963,-0.04207,-0.03871,1.22833,1.31667
2017-08-17,-0.7838,-0.7254,-0.4,-0.37757,0.25263,0.28088,-0.0335,-0.03443,1.23056,1.31639
2017-08-18,-0.7838,-0.7258,-0.4,-0.37757,0.25138,0.27775,-0.03636,-0.03586,1.235,1.31472
2017-08-21,-0.7838,-0.7258,-0.4,-0.37329,0.25131,0.2815,-0.03407,-0.03157,1.23556,1.31444
2017-08-22,-0.7838,-0.7262,-0.39857,-0.37343,0.25131,0.2815,-0.03157,-0.02943,1.23611,1.31722
2017-08-23,-0.7838,-0.7262,-0.39857,-0.374,0.25131,0.27994,-0.03871,-0.03264,1.23444,1.31722
2017-08-24,-0.785,-0.7264,-0.4,-0.37257,0.25131,0.27994,-0.04121,-0.0285,1.23389,1.31722
2017-08-25,-0.785,-0.7264,-0.4,-0.374,0.25163,0.28025,-0.03664,-0.02764,1.23556,1.31778
2017-08-28,.,.,.,.,.,.,.,.,.,.
2017-08-29,-0.7856,-0.727,-0.40143,-0.37257,0.25013,0.27838,-0.0385,-0.02807,1.23889,1.31694
2017-08-30,-0.7896,-0.7264,-0.40143,-0.37257,0.24988,0.27744,-0.0435,-0.028,1.23722,1.31611
2017-08-31,-0.7872,-0.7262,-0.40214,-0.37186,0.25019,0.27744,-0.05307,-0.02814,1.23167,1.31778
2017-09-01,-0.7878,-0.7262,-0.40214,-0.37329,0.24888,0.2765,-0.05557,-0.02921,1.23056,1.31611
2017-09-04,-0.7878,-0.7262,-0.40071,-0.37329,0.24888,0.27681,-0.05064,-0.03107,1.23167,1.31611
2017-09-05,-0.7874,-0.7262,-0.40071,-0.37329,0.25044,0.27781,-0.04264,-0.03093,1.23111,1.31722
2017-09-06,-0.7876,-0.7262,-0.40071,-0.37329,0.24888,0.28281,-0.04693,-0.0325,1.23222,1.31722
